datum,vizszint,kut_nev,torzsszam
2025-10-02,6.52,Sátorhely,4576
2025-10-02,6.52,Sátorhely,4576
2025-10-02,6.52,Sátorhely,4576
2025-10-02,6.52,Sátorhely,4576
2025-10-02,6.52,Sátorhely,4576
2025-10-03,6.52,Sátorhely,4576
2025-10-03,6.52,Sátorhely,4576
2025-10-03,6.52,Sátorhely,4576
2025-10-03,6.52,Sátorhely,4576
2025-10-03,6.52,Sátorhely,4576
2025-10-03,6.52,Sátorhely,4576
2025-10-04,6.53,Sátorhely,4576
2025-10-04,6.53,Sátorhely,4576
2025-10-04,6.53,Sátorhely,4576
2025-10-04,6.53,Sátorhely,4576
2025-10-04,6.53,Sátorhely,4576
2025-10-04,6.53,Sátorhely,4576
2025-10-05,6.53,Sátorhely,4576
2025-10-05,6.53,Sátorhely,4576
2025-10-05,6.53,Sátorhely,4576
2025-10-05,6.54,Sátorhely,4576
2025-10-05,6.54,Sátorhely,4576
2025-10-05,6.54,Sátorhely,4576
2025-10-06,6.54,Sátorhely,4576
2025-10-06,6.54,Sátorhely,4576
2025-10-06,6.54,Sátorhely,4576
2025-10-06,6.54,Sátorhely,4576
2025-10-06,6.54,Sátorhely,4576
2025-10-06,6.55,Sátorhely,4576
2025-10-07,6.55,Sátorhely,4576
2025-10-07,6.55,Sátorhely,4576
2025-10-07,6.55,Sátorhely,4576
2025-10-07,6.55,Sátorhely,4576
2025-10-07,6.55,Sátorhely,4576
2025-10-07,6.55,Sátorhely,4576
2025-10-08,6.55,Sátorhely,4576
2025-10-08,6.55,Sátorhely,4576
2025-10-08,6.55,Sátorhely,4576
2025-10-08,6.55,Sátorhely,4576
2025-10-08,6.55,Sátorhely,4576
2025-10-08,6.56,Sátorhely,4576
2025-10-09,6.56,Sátorhely,4576
2025-10-09,6.56,Sátorhely,4576
2025-10-09,6.56,Sátorhely,4576
2025-10-09,6.56,Sátorhely,4576
2025-10-09,6.56,Sátorhely,4576
2025-10-09,6.57,Sátorhely,4576
2025-10-10,6.57,Sátorhely,4576
2025-10-10,6.57,Sátorhely,4576
2025-10-10,6.57,Sátorhely,4576
2025-10-10,6.57,Sátorhely,4576
2025-10-10,6.57,Sátorhely,4576
2025-10-10,6.57,Sátorhely,4576
2025-10-11,6.58,Sátorhely,4576
2025-10-11,6.58,Sátorhely,4576
2025-10-11,6.58,Sátorhely,4576
2025-10-11,6.58,Sátorhely,4576
2025-10-11,6.58,Sátorhely,4576
2025-10-11,6.58,Sátorhely,4576
2025-10-12,6.58,Sátorhely,4576
2025-10-12,6.58,Sátorhely,4576
2025-10-12,6.58,Sátorhely,4576
2025-10-12,6.58,Sátorhely,4576
2025-10-12,6.58,Sátorhely,4576
2025-10-12,6.58,Sátorhely,4576
2025-10-13,6.58,Sátorhely,4576
2025-10-13,6.58,Sátorhely,4576
2025-10-13,6.58,Sátorhely,4576
2025-10-13,6.59,Sátorhely,4576
2025-10-13,6.59,Sátorhely,4576
2025-10-13,6.59,Sátorhely,4576
2025-10-14,6.59,Sátorhely,4576
2025-10-14,6.59,Sátorhely,4576
2025-10-14,6.59,Sátorhely,4576
2025-10-14,6.59,Sátorhely,4576
2025-10-14,6.59,Sátorhely,4576
2025-10-14,6.59,Sátorhely,4576
2025-10-15,6.60,Sátorhely,4576
2025-10-15,6.60,Sátorhely,4576
2025-10-15,6.60,Sátorhely,4576
2025-10-15,6.60,Sátorhely,4576
2025-10-15,6.60,Sátorhely,4576
2025-10-15,6.60,Sátorhely,4576
2025-10-16,6.60,Sátorhely,4576
2025-10-16,6.60,Sátorhely,4576
2025-10-16,6.61,Sátorhely,4576
2025-10-16,6.61,Sátorhely,4576
2025-10-16,6.61,Sátorhely,4576
2025-10-16,6.61,Sátorhely,4576
2025-10-17,6.61,Sátorhely,4576
2025-10-17,6.61,Sátorhely,4576
2025-10-17,6.61,Sátorhely,4576
2025-10-17,6.61,Sátorhely,4576
2025-10-17,6.61,Sátorhely,4576
2025-10-17,6.61,Sátorhely,4576
2025-10-18,6.62,Sátorhely,4576
2025-10-18,6.62,Sátorhely,4576
2025-10-18,6.62,Sátorhely,4576
2025-10-18,6.62,Sátorhely,4576
2025-10-18,6.62,Sátorhely,4576
2025-10-18,6.62,Sátorhely,4576
2025-10-19,6.62,Sátorhely,4576
2025-10-19,6.62,Sátorhely,4576
2025-10-19,6.62,Sátorhely,4576
2025-10-19,6.62,Sátorhely,4576
2025-10-19,6.62,Sátorhely,4576
2025-10-19,6.62,Sátorhely,4576
2025-10-20,6.62,Sátorhely,4576
2025-10-20,6.62,Sátorhely,4576
2025-10-20,6.62,Sátorhely,4576
2025-10-20,6.62,Sátorhely,4576
2025-10-20,6.62,Sátorhely,4576
2025-10-20,6.62,Sátorhely,4576
2025-10-21,6.62,Sátorhely,4576
2025-10-21,6.62,Sátorhely,4576
2025-10-21,6.62,Sátorhely,4576
2025-10-21,6.63,Sátorhely,4576
2025-10-21,6.63,Sátorhely,4576
2025-10-21,6.63,Sátorhely,4576
2025-10-22,6.63,Sátorhely,4576
2025-10-22,6.63,Sátorhely,4576
2025-10-22,6.63,Sátorhely,4576
2025-10-22,6.63,Sátorhely,4576
2025-10-22,6.63,Sátorhely,4576
2025-10-22,6.63,Sátorhely,4576
2025-10-23,6.63,Sátorhely,4576
2025-10-23,6.63,Sátorhely,4576
2025-10-23,6.63,Sátorhely,4576
2025-10-23,6.63,Sátorhely,4576
2025-10-23,6.63,Sátorhely,4576
2025-10-23,6.63,Sátorhely,4576
2025-10-24,6.62,Sátorhely,4576
2025-10-24,6.62,Sátorhely,4576
2025-10-24,6.63,Sátorhely,4576
2025-10-24,6.64,Sátorhely,4576
2025-10-24,6.64,Sátorhely,4576
2025-10-24,6.64,Sátorhely,4576
2025-10-25,6.64,Sátorhely,4576
2025-10-25,6.64,Sátorhely,4576
2025-10-25,6.64,Sátorhely,4576
2025-10-25,6.64,Sátorhely,4576
2025-10-25,6.64,Sátorhely,4576
2025-10-25,6.64,Sátorhely,4576
2025-10-26,6.64,Sátorhely,4576
2025-10-26,6.64,Sátorhely,4576
2025-10-26,6.64,Sátorhely,4576
2025-10-26,6.64,Sátorhely,4576
2025-10-26,6.64,Sátorhely,4576
2025-10-26,6.64,Sátorhely,4576
2025-10-27,6.64,Sátorhely,4576
2025-10-27,6.64,Sátorhely,4576
2025-10-27,6.64,Sátorhely,4576
2025-10-27,6.64,Sátorhely,4576
2025-10-27,6.64,Sátorhely,4576
2025-10-27,6.64,Sátorhely,4576
2025-10-28,6.64,Sátorhely,4576
2025-10-28,6.65,Sátorhely,4576
2025-10-28,6.65,Sátorhely,4576
2025-10-28,6.65,Sátorhely,4576
2025-10-28,6.65,Sátorhely,4576
2025-10-28,6.65,Sátorhely,4576
2025-10-29,6.65,Sátorhely,4576
2025-10-29,6.66,Sátorhely,4576
2025-10-29,6.66,Sátorhely,4576
2025-10-29,6.66,Sátorhely,4576
2025-10-29,6.66,Sátorhely,4576
2025-10-29,6.66,Sátorhely,4576
2025-10-30,6.66,Sátorhely,4576
2025-10-30,6.66,Sátorhely,4576
2025-10-30,6.66,Sátorhely,4576
2025-10-30,6.66,Sátorhely,4576
2025-10-30,6.66,Sátorhely,4576
2025-10-30,6.66,Sátorhely,4576
2025-10-31,6.66,Sátorhely,4576
2025-10-31,6.66,Sátorhely,4576
2025-10-31,6.66,Sátorhely,4576
2025-10-31,6.66,Sátorhely,4576
2025-10-31,6.66,Sátorhely,4576
2025-10-31,6.67,Sátorhely,4576
2025-11-01,6.67,Sátorhely,4576
2025-11-01,6.67,Sátorhely,4576
2025-11-01,6.67,Sátorhely,4576
2025-11-01,6.67,Sátorhely,4576
2025-11-01,6.67,Sátorhely,4576
2025-11-01,6.67,Sátorhely,4576
2025-11-02,6.67,Sátorhely,4576
2025-11-02,6.67,Sátorhely,4576
2025-11-02,6.67,Sátorhely,4576
2025-11-02,6.67,Sátorhely,4576
2025-11-02,6.67,Sátorhely,4576
2025-11-02,6.67,Sátorhely,4576
2025-11-03,6.67,Sátorhely,4576
2025-11-03,6.67,Sátorhely,4576
2025-11-03,6.67,Sátorhely,4576
2025-11-03,6.68,Sátorhely,4576
2025-11-03,6.68,Sátorhely,4576
2025-11-03,6.68,Sátorhely,4576
2025-11-04,6.68,Sátorhely,4576
2025-11-04,6.68,Sátorhely,4576
2025-11-04,6.68,Sátorhely,4576
2025-11-04,6.68,Sátorhely,4576
2025-11-04,6.68,Sátorhely,4576
2025-11-04,6.69,Sátorhely,4576
2025-11-05,6.69,Sátorhely,4576
2025-11-05,6.69,Sátorhely,4576
2025-11-05,6.69,Sátorhely,4576
2024-11-11,8.02,Mohács II.,912
2024-11-14,8.02,Mohács II.,912
2024-11-18,8.02,Mohács II.,912
2024-11-21,8.02,Mohács II.,912
2024-11-25,8.02,Mohács II.,912
2024-11-28,8.02,Mohács II.,912
2024-12-02,8.02,Mohács II.,912
2024-12-05,8.02,Mohács II.,912
2024-12-09,8.02,Mohács II.,912
2024-12-12,8.02,Mohács II.,912
2024-12-16,8.02,Mohács II.,912
2024-12-19,8.02,Mohács II.,912
2024-12-23,8.02,Mohács II.,912
2024-12-26,8.02,Mohács II.,912
2024-12-30,8.02,Mohács II.,912
2025-01-02,8.02,Mohács II.,912
2025-01-06,8.02,Mohács II.,912
2025-01-09,8.02,Mohács II.,912
2025-01-13,8.02,Mohács II.,912
2025-01-16,8.02,Mohács II.,912
2025-01-20,8.02,Mohács II.,912
2025-01-23,8.02,Mohács II.,912
2025-01-27,8.02,Mohács II.,912
2025-01-30,8.02,Mohács II.,912
2025-02-03,8.02,Mohács II.,912
2025-02-06,8.02,Mohács II.,912
2025-02-10,8.02,Mohács II.,912
2025-02-13,8.02,Mohács II.,912
2025-02-17,8.02,Mohács II.,912
2025-02-20,8.02,Mohács II.,912
2025-02-24,8.02,Mohács II.,912
2025-02-27,8.02,Mohács II.,912
2025-03-03,8.02,Mohács II.,912
2025-03-06,8.02,Mohács II.,912
2025-03-10,8.02,Mohács II.,912
2025-03-13,8.02,Mohács II.,912
2025-03-17,8.02,Mohács II.,912
2025-03-20,8.02,Mohács II.,912
2025-03-24,8.02,Mohács II.,912
2025-03-27,8.02,Mohács II.,912
2025-03-31,8.02,Mohács II.,912
2025-04-03,8.02,Mohács II.,912
2025-04-07,8.02,Mohács II.,912
2025-04-10,8.02,Mohács II.,912
2025-04-14,8.02,Mohács II.,912
2025-04-17,8.02,Mohács II.,912
2025-04-21,8.02,Mohács II.,912
2025-04-24,8.02,Mohács II.,912
2025-04-28,8.02,Mohács II.,912
2025-05-01,8.02,Mohács II.,912
2025-05-05,8.02,Mohács II.,912
2025-05-08,8.02,Mohács II.,912
2025-05-12,8.02,Mohács II.,912
2025-05-15,8.02,Mohács II.,912
2025-05-19,8.02,Mohács II.,912
2025-05-22,8.02,Mohács II.,912
2025-05-26,8.02,Mohács II.,912
2025-05-29,8.02,Mohács II.,912
2025-06-02,8.02,Mohács II.,912
2025-06-05,8.02,Mohács II.,912
2025-06-09,8.02,Mohács II.,912
2025-06-12,8.02,Mohács II.,912
2025-06-16,8.02,Mohács II.,912
2025-06-19,8.02,Mohács II.,912
2025-06-23,6.72,Mohács II.,912
2025-06-26,6.98,Mohács II.,912
2025-06-30,7.20,Mohács II.,912
2025-07-03,7.34,Mohács II.,912
2025-07-07,7.48,Mohács II.,912
2025-07-10,7.76,Mohács II.,912
2025-07-14,7.66,Mohács II.,912
2025-07-21,7.78,Mohács II.,912
2025-07-24,7.82,Mohács II.,912
2025-07-28,7.86,Mohács II.,912
2025-07-31,7.88,Mohács II.,912
2025-08-04,7.92,Mohács II.,912
2025-08-07,8.02,Mohács II.,912
2025-08-11,7.98,Mohács II.,912
2025-08-14,7.98,Mohács II.,912
2025-08-18,8.02,Mohács II.,912
2025-08-21,8.04,Mohács II.,912
2025-08-25,8.06,Mohács II.,912
2025-08-28,8.06,Mohács II.,912
2025-09-01,8.10,Mohács II.,912
2025-09-04,8.10,Mohács II.,912
2024-11-11,1.77,Kölked,1461
2024-11-14,1.88,Kölked,1461
2024-11-18,1.99,Kölked,1461
2024-11-21,2.10,Kölked,1461
2024-11-25,2.15,Kölked,1461
2024-11-28,2.20,Kölked,1461
2024-12-02,2.24,Kölked,1461
2024-12-05,2.27,Kölked,1461
2024-12-09,2.30,Kölked,1461
2024-12-12,2.31,Kölked,1461
2024-12-16,2.28,Kölked,1461
2024-12-19,2.26,Kölked,1461
2024-12-23,2.23,Kölked,1461
2024-12-26,2.21,Kölked,1461
2024-12-30,2.20,Kölked,1461
2025-01-02,2.19,Kölked,1461
2025-01-06,2.22,Kölked,1461
2025-01-09,2.27,Kölked,1461
2025-01-13,2.27,Kölked,1461
2025-01-16,2.22,Kölked,1461
2025-01-20,2.18,Kölked,1461
2025-01-23,2.21,Kölked,1461
2025-01-27,2.24,Kölked,1461
2025-01-30,2.26,Kölked,1461
2025-02-03,2.29,Kölked,1461
2025-02-06,2.28,Kölked,1461
2025-02-10,2.31,Kölked,1461
2025-02-13,2.32,Kölked,1461
2025-02-17,2.22,Kölked,1461
2025-02-20,2.25,Kölked,1461
2025-02-24,2.30,Kölked,1461
2025-02-27,2.33,Kölked,1461
2025-03-03,2.37,Kölked,1461
2025-03-06,2.37,Kölked,1461
2025-03-10,2.38,Kölked,1461
2025-03-13,2.29,Kölked,1461
2025-03-17,2.26,Kölked,1461
2025-03-20,2.30,Kölked,1461
2025-03-24,2.34,Kölked,1461
2025-03-27,2.38,Kölked,1461
2025-03-31,2.12,Kölked,1461
2025-04-03,2.16,Kölked,1461
2025-04-07,2.13,Kölked,1461
2025-04-10,2.17,Kölked,1461
2025-04-14,2.21,Kölked,1461
2025-04-17,2.26,Kölked,1461
2025-04-22,2.29,Kölked,1461
2025-04-24,2.33,Kölked,1461
2025-04-28,2.36,Kölked,1461
2025-05-02,2.38,Kölked,1461
2025-05-05,2.39,Kölked,1461
2025-05-08,2.40,Kölked,1461
2025-05-12,2.39,Kölked,1461
2025-05-15,2.38,Kölked,1461
2025-05-19,2.39,Kölked,1461
2025-05-22,2.40,Kölked,1461
2025-05-26,2.40,Kölked,1461
2025-05-29,2.41,Kölked,1461
2025-06-02,2.42,Kölked,1461
2025-06-05,2.42,Kölked,1461
2025-06-10,2.41,Kölked,1461
2025-06-12,2.42,Kölked,1461
2025-06-16,2.43,Kölked,1461
2025-06-19,2.43,Kölked,1461
2025-06-23,2.44,Kölked,1461
2025-06-26,2.45,Kölked,1461
2025-06-30,2.45,Kölked,1461
2025-07-03,2.47,Kölked,1461
2025-07-07,2.48,Kölked,1461
2025-07-10,2.49,Kölked,1461
2025-07-14,2.51,Kölked,1461
2025-07-21,2.53,Kölked,1461
2025-07-24,2.54,Kölked,1461
2025-07-28,2.55,Kölked,1461
2025-07-31,2.55,Kölked,1461
2025-08-04,2.57,Kölked,1461
2025-08-07,2.58,Kölked,1461
2025-08-11,2.59,Kölked,1461
2025-08-14,2.59,Kölked,1461
2025-08-18,2.60,Kölked,1461
2025-08-21,2.60,Kölked,1461
2025-08-25,2.61,Kölked,1461
2025-08-28,2.62,Kölked,1461
2025-09-01,2.63,Kölked,1461
2025-09-04,2.64,Kölked,1461
2025-09-08,2.65,Kölked,1461
2025-09-11,2.67,Kölked,1461
2025-09-15,2.68,Kölked,1461
2025-09-18,2.69,Kölked,1461
2025-09-22,2.70,Kölked,1461
2025-09-25,2.71,Kölked,1461
2025-09-29,2.73,Kölked,1461
2025-10-02,2.73,Kölked,1461
2025-10-06,2.74,Kölked,1461
2025-10-09,2.76,Kölked,1461
2025-10-13,2.78,Kölked,1461
2025-10-16,2.79,Kölked,1461
2025-10-20,2.81,Kölked,1461
2025-10-24,2.82,Kölked,1461
2025-10-27,2.84,Kölked,1461
2025-10-30,2.85,Kölked,1461
2024-11-11,1.04,Mohács,1460
2024-11-14,1.00,Mohács,1460
2024-11-18,0.96,Mohács,1460
2024-11-21,0.98,Mohács,1460
2024-11-25,0.96,Mohács,1460
2024-11-28,0.96,Mohács,1460
2024-12-02,0.96,Mohács,1460
2024-12-05,0.98,Mohács,1460
2024-12-09,0.98,Mohács,1460
2024-12-12,1.00,Mohács,1460
2024-12-16,1.00,Mohács,1460
2024-12-19,1.02,Mohács,1460
2024-12-23,1.04,Mohács,1460
2024-12-26,1.06,Mohács,1460
2024-12-30,1.08,Mohács,1460
2025-01-02,1.10,Mohács,1460
2025-01-06,1.10,Mohács,1460
2025-01-09,1.10,Mohács,1460
2025-01-13,1.10,Mohács,1460
2025-01-16,1.12,Mohács,1460
2025-01-20,1.10,Mohács,1460
2025-01-23,1.10,Mohács,1460
2025-01-27,1.10,Mohács,1460
2025-01-30,1.12,Mohács,1460
2025-02-03,1.22,Mohács,1460
2025-02-06,1.32,Mohács,1460
2025-02-10,1.40,Mohács,1460
2025-02-13,1.48,Mohács,1460
2025-02-17,1.58,Mohács,1460
2025-02-20,1.70,Mohács,1460
2025-02-24,1.80,Mohács,1460
2025-02-27,1.92,Mohács,1460
2025-03-03,2.00,Mohács,1460
2025-03-06,2.12,Mohács,1460
2025-03-10,2.24,Mohács,1460
2025-03-13,2.32,Mohács,1460
2025-03-17,2.42,Mohács,1460
2025-03-20,2.54,Mohács,1460
2025-03-24,2.64,Mohács,1460
2025-03-27,2.74,Mohács,1460
2025-03-31,2.80,Mohács,1460
2025-04-03,2.84,Mohács,1460
2025-04-07,2.88,Mohács,1460
2025-04-10,2.90,Mohács,1460
2025-04-14,2.96,Mohács,1460
2025-04-17,2.98,Mohács,1460
2025-04-22,3.02,Mohács,1460
2025-04-24,3.06,Mohács,1460
2025-04-28,3.08,Mohács,1460
2025-05-02,3.10,Mohács,1460
2025-05-05,3.12,Mohács,1460
2025-05-08,3.14,Mohács,1460
2025-05-12,3.16,Mohács,1460
2025-05-15,3.18,Mohács,1460
2025-05-19,3.20,Mohács,1460
2025-05-22,3.22,Mohács,1460
2025-05-26,3.24,Mohács,1460
2025-05-29,3.26,Mohács,1460
2025-06-02,3.32,Mohács,1460
2025-06-05,3.36,Mohács,1460
2025-06-10,3.38,Mohács,1460
2025-06-12,3.42,Mohács,1460
2025-06-16,3.46,Mohács,1460
2025-06-19,3.50,Mohács,1460
2025-06-23,3.54,Mohács,1460
2025-06-26,3.56,Mohács,1460
2025-06-30,3.58,Mohács,1460
2025-07-03,3.64,Mohács,1460
2025-07-07,3.68,Mohács,1460
2025-07-10,3.72,Mohács,1460
2025-07-14,3.76,Mohács,1460
2025-07-21,3.82,Mohács,1460
2025-07-24,3.84,Mohács,1460
2025-07-28,3.88,Mohács,1460
2025-07-31,3.90,Mohács,1460
2025-08-04,3.90,Mohács,1460
2025-08-07,3.90,Mohács,1460
2025-08-11,3.90,Mohács,1460
2025-08-14,3.90,Mohács,1460
2025-08-18,3.92,Mohács,1460
2025-08-21,3.90,Mohács,1460
2025-08-25,3.92,Mohács,1460
2025-08-28,3.92,Mohács,1460
2025-09-01,3.92,Mohács,1460
2025-09-04,3.92,Mohács,1460
2025-09-08,3.90,Mohács,1460
2025-09-11,3.92,Mohács,1460
2025-09-15,3.92,Mohács,1460
2025-09-18,3.90,Mohács,1460
2025-09-22,3.92,Mohács,1460
2025-09-25,3.90,Mohács,1460
2025-09-29,3.92,Mohács,1460
2025-10-02,3.92,Mohács,1460
2025-10-06,3.92,Mohács,1460
2025-10-09,3.90,Mohács,1460
2025-10-13,3.92,Mohács,1460
2025-10-16,3.90,Mohács,1460
2025-10-20,3.92,Mohács,1460
2025-10-24,3.92,Mohács,1460
2025-10-27,3.92,Mohács,1460
2025-10-30,3.92,Mohács,1460
2024-11-11,3.30,Mohács-Sárhát,4481
2024-11-12,3.30,Mohács-Sárhát,4481
2024-11-13,3.30,Mohács-Sárhát,4481
2024-11-14,3.28,Mohács-Sárhát,4481
2024-11-15,3.28,Mohács-Sárhát,4481
2024-11-16,3.28,Mohács-Sárhát,4481
2024-11-17,3.28,Mohács-Sárhát,4481
2024-11-18,3.28,Mohács-Sárhát,4481
2024-11-18,3.28,Mohács-Sárhát,4481
2024-11-19,3.28,Mohács-Sárhát,4481
2024-11-20,3.28,Mohács-Sárhát,4481
2024-11-21,3.28,Mohács-Sárhát,4481
2024-11-22,3.26,Mohács-Sárhát,4481
2024-11-23,3.26,Mohács-Sárhát,4481
2024-11-24,3.26,Mohács-Sárhát,4481
2024-11-25,3.26,Mohács-Sárhát,4481
2024-11-26,3.26,Mohács-Sárhát,4481
2024-11-26,3.26,Mohács-Sárhát,4481
2024-11-27,3.26,Mohács-Sárhát,4481
2024-11-28,3.26,Mohács-Sárhát,4481
2024-11-29,3.26,Mohács-Sárhát,4481
2024-11-30,3.26,Mohács-Sárhát,4481
2024-12-01,3.26,Mohács-Sárhát,4481
2024-12-02,3.26,Mohács-Sárhát,4481
2024-12-03,3.24,Mohács-Sárhát,4481
2024-12-04,3.24,Mohács-Sárhát,4481
2024-12-05,3.24,Mohács-Sárhát,4481
2024-12-06,3.24,Mohács-Sárhát,4481
2024-12-07,3.24,Mohács-Sárhát,4481
2024-12-08,3.24,Mohács-Sárhát,4481
2024-12-09,3.24,Mohács-Sárhát,4481
2024-12-09,3.24,Mohács-Sárhát,4481
2024-12-10,3.24,Mohács-Sárhát,4481
2024-12-11,3.24,Mohács-Sárhát,4481
2024-12-12,3.24,Mohács-Sárhát,4481
2024-12-13,3.24,Mohács-Sárhát,4481
2024-12-14,3.24,Mohács-Sárhát,4481
2024-12-15,3.24,Mohács-Sárhát,4481
2024-12-15,3.22,Mohács-Sárhát,4481
2024-12-16,3.22,Mohács-Sárhát,4481
2024-12-17,3.22,Mohács-Sárhát,4481
2024-12-18,3.22,Mohács-Sárhát,4481
2024-12-19,3.22,Mohács-Sárhát,4481
2024-12-20,3.22,Mohács-Sárhát,4481
2024-12-21,3.22,Mohács-Sárhát,4481
2024-12-22,3.22,Mohács-Sárhát,4481
2024-12-23,3.20,Mohács-Sárhát,4481
2024-12-24,3.20,Mohács-Sárhát,4481
2024-12-24,3.20,Mohács-Sárhát,4481
2024-12-25,3.18,Mohács-Sárhát,4481
2024-12-26,3.18,Mohács-Sárhát,4481
2024-12-26,3.18,Mohács-Sárhát,4481
2024-12-27,3.18,Mohács-Sárhát,4481
2024-12-28,3.16,Mohács-Sárhát,4481
2024-12-29,3.16,Mohács-Sárhát,4481
2024-12-30,3.16,Mohács-Sárhát,4481
2024-12-31,3.16,Mohács-Sárhát,4481
2024-12-31,3.16,Mohács-Sárhát,4481
2024-12-31,3.16,Mohács-Sárhát,4481
2024-12-31,3.16,Mohács-Sárhát,4481
2025-01-01,3.16,Mohács-Sárhát,4481
2025-01-01,3.16,Mohács-Sárhát,4481
2025-01-01,3.16,Mohács-Sárhát,4481
2025-01-01,3.16,Mohács-Sárhát,4481
2025-01-01,3.16,Mohács-Sárhát,4481
2025-01-01,3.16,Mohács-Sárhát,4481
2025-01-02,3.16,Mohács-Sárhát,4481
2025-01-02,3.16,Mohács-Sárhát,4481
2025-01-02,3.16,Mohács-Sárhát,4481
2025-01-02,3.16,Mohács-Sárhát,4481
2025-01-02,3.16,Mohács-Sárhát,4481
2025-01-02,3.16,Mohács-Sárhát,4481
2025-01-03,3.16,Mohács-Sárhát,4481
2025-01-03,3.16,Mohács-Sárhát,4481
2025-01-03,3.16,Mohács-Sárhát,4481
2025-01-03,3.16,Mohács-Sárhát,4481
2025-01-03,3.16,Mohács-Sárhát,4481
2025-01-03,3.16,Mohács-Sárhát,4481
2025-01-04,3.16,Mohács-Sárhát,4481
2025-01-04,3.16,Mohács-Sárhát,4481
2025-01-04,3.16,Mohács-Sárhát,4481
2025-01-04,3.16,Mohács-Sárhát,4481
2025-01-04,3.16,Mohács-Sárhát,4481
2025-01-04,3.16,Mohács-Sárhát,4481
2025-01-05,3.16,Mohács-Sárhát,4481
2025-01-05,3.16,Mohács-Sárhát,4481
2025-01-05,3.16,Mohács-Sárhát,4481
2025-01-05,3.14,Mohács-Sárhát,4481
2025-01-05,3.14,Mohács-Sárhát,4481
2025-01-05,3.14,Mohács-Sárhát,4481
2025-01-06,3.14,Mohács-Sárhát,4481
2025-01-06,3.14,Mohács-Sárhát,4481
2025-01-06,3.14,Mohács-Sárhát,4481
2025-01-06,3.14,Mohács-Sárhát,4481
2025-01-06,3.14,Mohács-Sárhát,4481
2025-01-06,3.14,Mohács-Sárhát,4481
2025-01-07,3.14,Mohács-Sárhát,4481
2025-01-07,3.14,Mohács-Sárhát,4481
2025-01-07,3.14,Mohács-Sárhát,4481
2025-01-07,3.14,Mohács-Sárhát,4481
2025-01-07,3.14,Mohács-Sárhát,4481
2025-01-07,3.14,Mohács-Sárhát,4481
2025-01-08,3.14,Mohács-Sárhát,4481
2025-01-08,3.14,Mohács-Sárhát,4481
2025-01-08,3.14,Mohács-Sárhát,4481
2025-01-08,3.14,Mohács-Sárhát,4481
2025-01-08,3.14,Mohács-Sárhát,4481
2025-01-08,3.14,Mohács-Sárhát,4481
2025-01-09,3.14,Mohács-Sárhát,4481
2025-01-09,3.14,Mohács-Sárhát,4481
2025-01-09,3.14,Mohács-Sárhát,4481
2025-01-09,3.14,Mohács-Sárhát,4481
2025-01-09,3.14,Mohács-Sárhát,4481
2025-01-09,3.14,Mohács-Sárhát,4481
2025-01-10,3.14,Mohács-Sárhát,4481
2025-01-10,3.14,Mohács-Sárhát,4481
2025-01-10,3.14,Mohács-Sárhát,4481
2025-01-10,3.14,Mohács-Sárhát,4481
2025-01-10,3.14,Mohács-Sárhát,4481
2025-01-10,3.14,Mohács-Sárhát,4481
2025-01-11,3.14,Mohács-Sárhát,4481
2025-01-11,3.14,Mohács-Sárhát,4481
2025-01-11,3.14,Mohács-Sárhát,4481
2025-01-11,3.14,Mohács-Sárhát,4481
2025-01-11,3.14,Mohács-Sárhát,4481
2025-01-11,3.14,Mohács-Sárhát,4481
2025-01-12,3.14,Mohács-Sárhát,4481
2025-01-12,3.14,Mohács-Sárhát,4481
2025-01-12,3.14,Mohács-Sárhát,4481
2025-01-12,3.14,Mohács-Sárhát,4481
2025-01-12,3.14,Mohács-Sárhát,4481
2025-01-12,3.14,Mohács-Sárhát,4481
2025-01-13,3.14,Mohács-Sárhát,4481
2025-01-13,3.12,Mohács-Sárhát,4481
2025-01-13,3.12,Mohács-Sárhát,4481
2025-01-13,3.12,Mohács-Sárhát,4481
2025-01-13,3.12,Mohács-Sárhát,4481
2025-01-13,3.12,Mohács-Sárhát,4481
2025-01-14,3.12,Mohács-Sárhát,4481
2025-01-14,3.12,Mohács-Sárhát,4481
2025-01-14,3.12,Mohács-Sárhát,4481
2025-01-14,3.12,Mohács-Sárhát,4481
2025-01-14,3.12,Mohács-Sárhát,4481
2025-01-14,3.12,Mohács-Sárhát,4481
2025-01-15,3.12,Mohács-Sárhát,4481
2025-01-15,3.12,Mohács-Sárhát,4481
2025-01-15,3.12,Mohács-Sárhát,4481
2025-01-15,3.12,Mohács-Sárhát,4481
2025-01-15,3.12,Mohács-Sárhát,4481
2025-01-15,3.12,Mohács-Sárhát,4481
2025-01-16,3.12,Mohács-Sárhát,4481
2025-01-16,3.12,Mohács-Sárhát,4481
2025-01-16,3.12,Mohács-Sárhát,4481
2025-01-16,3.12,Mohács-Sárhát,4481
2025-01-16,3.12,Mohács-Sárhát,4481
2025-01-16,3.12,Mohács-Sárhát,4481
2025-01-17,3.12,Mohács-Sárhát,4481
2025-01-17,3.12,Mohács-Sárhát,4481
2025-01-17,3.12,Mohács-Sárhát,4481
2025-01-17,3.12,Mohács-Sárhát,4481
2025-01-17,3.12,Mohács-Sárhát,4481
2025-01-17,3.12,Mohács-Sárhát,4481
2025-01-18,3.12,Mohács-Sárhát,4481
2025-01-18,3.12,Mohács-Sárhát,4481
